InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
2179,stan1293,eng,English (New Zealand),NA,00E6+006F,æo,æo,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,"+,-","+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
2179,stan1293,eng,English (New Zealand),NA,0250+0289,ɐʉ,ɐʉ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+","+,-",-,-,+,-,-,+,-,-,-,0,-,-,0
2179,stan1293,eng,English (New Zealand),NA,0252+026F,ɒɯ,ɒɯ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+","+,-",-,+,+,-,-,+,-,-,-,0,-,-,0
2179,stan1293,eng,English (New Zealand),NA,0289+0259,ʉə,ʉə,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,-,-,"+,-",-,-,+,-,-,-,0,-,-,0
2181,esto1258,ekk,Estonian,NA,0066+02D1,fˑ,fˑ fː,TRUE,consonant,uz,0,-,-,+,+,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006B+02D1,kˑ,kˑ kː,FALSE,consonant,uz,0,-,-,+,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006C+02B2+02D0,lʲː,lʲː,FALSE,consonant,uz,0,-,-,-,+,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006C+02B2+02D1,lʲˑ,lʲˑ,FALSE,consonant,uz,0,-,-,+,+,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006C+02D1,lˑ,lˑ,FALSE,consonant,uz,0,-,-,+,+,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006D+02D1,mˑ,mˑ,FALSE,consonant,uz,0,-,-,+,+,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006E+02B2+02D0,nʲː,nʲː,FALSE,consonant,uz,0,-,-,-,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006E+02B2+02D1,nʲˑ,nʲˑ,FALSE,consonant,uz,0,-,-,+,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,006E+02D1,nˑ,nˑ,FALSE,consonant,uz,0,-,-,+,+,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0070+02D1,pˑ,pˑ pː,FALSE,consonant,uz,0,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0072+02D1,rˑ,rˑ,FALSE,consonant,uz,0,-,-,+,+,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0073+02B2+02D0,sʲː,sʲː,FALSE,consonant,uz,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0073+02B2+02D1,sʲˑ,sʲˑ sʲː,FALSE,consonant,uz,0,-,-,+,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0073+02D1,sˑ,sˑ sː,FALSE,consonant,uz,0,-,-,+,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0074+02B2+02D0,tʲː,tʲː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0074+02B2+02D1,tʲˑ,tʲˑ tʲː tʲː,FALSE,consonant,uz,0,-,-,+,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0074+02D1,tˑ,tˑ tː,FALSE,consonant,uz,0,-,-,+,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2181,esto1258,ekk,Estonian,NA,0283+02D1,ʃˑ,ʃˑ ʃː sː,TRUE,consonant,uz,0,-,-,+,+,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2184,stan1295,deu,German,NA,028F+02D0,ʏː,ʏː ʏ,FALSE,vowel,uz,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,+,-,-,-,-,+,-,-,-,0,-,-,0
2185,swis1247,gsw,Swiss German,NA,0078+0349,x͉,x͉ x ʁ̥,FALSE,consonant,uz,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
2185,swis1247,gsw,Swiss German,NA,0069+0259+032F,iə̯,iə̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,"+,-",-,"+,-",-,-,+,-,-,-,0,-,-,0
2185,swis1247,gsw,Swiss German,NA,0075+0259+032F,uə̯,uə̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,-,"+,-","+,-",-,-,+,-,-,-,0,-,-,0
2185,swis1247,gsw,Swiss German,NA,0079+0259+032F,yə̯,yə̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,"+,-",-,"+,-",-,-,+,-,-,-,0,-,-,0
2185,swis1247,gsw,Swiss German,NA,00E6+0069+032F,æi̯,æi̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-",+,-,+,-,-,+,-,-,-,0,-,-,0
2186,mode1248,ell,Greek,NA,03B8+02D0,θː,θː,FALSE,consonant,uz,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2190,hind1269,hin,Hindi,NA,0064+0324+0292+0324+02D0,d̤ʒ̤ː,d̤ʒ̤ː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
2191,hung1274,hun,Hungarian,NA,0064+033B+007A+033B+02D0,d̻z̻ː,d̻z̻ː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2191,hung1274,hun,Hungarian,NA,0074+033B+0073+033B+02D0,t̻s̻ː,t̻s̻ː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2191,hung1274,hun,Hungarian,NA,007A+033B+02D0,z̻ː,z̻ː,FALSE,consonant,uz,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2192,nucl1417,ibo,Igbo,NA,0069+0320,i̠,i̠ ɪ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,-,+,0,+,+,-,+,-,+,-,-,+,-,-,-,0,-,-,0
2192,nucl1417,ibo,Igbo,NA,006F+0320,o̠,o̠ ɔ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,-,-,-,+,+,-,-,+,-,-,-,0,-,-,0
2192,nucl1417,ibo,Igbo,NA,0075+0320,u̠,u̠ ʊ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,-,+,0,+,+,-,-,+,+,-,-,+,-,-,-,0,-,-,0
2193,iris1253,gle,Irish,NA,0064+0320+007A+0320+02B2,d̠z̠ʲ,d̠z̠ʲ d̠̥z̠̥ʲ d̠̥z̠̥ʲ,FALSE,consonant,uz,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2193,iris1253,gle,Irish,NA,0064+032A+02E0,d̪ˠ,d̪ˠ d̪̥ˠ,FALSE,consonant,uz,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
2193,iris1253,gle,Irish,NA,0066+02E0,fˠ,fˠ,FALSE,consonant,uz,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
2193,iris1253,gle,Irish,NA,006C+0320+02B2,l̠ʲ,l̠ʲ l̠̥ʲ,FALSE,consonant,uz,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2193,iris1253,gle,Irish,NA,006E+0320+02B2,n̠ʲ,n̠ʲ n̠̥ʲ nʲ,FALSE,consonant,uz,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2193,iris1253,gle,Irish,NA,006E+032A+02E0,n̪ˠ,n̪ˠ n̪̥ˠ,FALSE,consonant,uz,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
2193,iris1253,gle,Irish,NA,0070+02E0+02B0,pˠʰ,pˠʰ,FALSE,consonant,uz,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,+,-,-,-,-,-
2193,iris1253,gle,Irish,NA,0074+0320+0073+0320+02B2+02B0,t̠s̠ʲʰ,t̠s̠ʲʰ,FALSE,consonant,uz,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,+,+,-,+,-,0,0,0,-,-,+,-,-,-,-,-
2193,iris1253,gle,Irish,NA,0074+032A+02E0+02B0,t̪ˠʰ,t̪ˠʰ,FALSE,consonant,uz,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,+,+,-,-,-,0,0,0,-,-,+,-,-,-,-,-
2195,ital1282,ita,Italian,NA,0064+032A+007A+032A+02D0,d̪z̪ː,d̪z̪ː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2195,ital1282,ita,Italian,NA,0074+032A+0073+032A+02D0,t̪s̪ː,t̪s̪ː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2195,ital1282,ita,Italian,NA,028E+02D0,ʎː,ʎː ʝː,FALSE,consonant,uz,0,-,-,-,+,+,+,+,0,+,-,-,-,+,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2195,ital1282,ita,Italian,NA,0075+0069+0065,uie,uie ɥie,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,+,-",-,"-,+,+","+,-,-",+,-,-,+,-,-,-,0,-,-,0
2195,ital1282,ita,Italian,NA,0075+0069+025B,uiɛ,uiɛ ɥiɛ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,+,-",-,"-,+,+","+,-,-","+,+,-",-,-,+,-,-,-,0,-,-,0
2195,ital1282,ita,Italian,NA,0079+0069+0061,yia,yia,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,+,-","-,-,+","+,+,-",-,+,-,-,+,-,-,-,0,-,-,0
2195,ital1282,ita,Italian,NA,0254+0069+032F,ɔi̯,ɔi̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-","-,+",-,-,+,-,-,-,0,-,-,0
2197,kore1280,kor,Korean,NA,0074+0349+0255+0349,t͉ɕ͉,t͉ɕ͉ t̚,FALSE,consonant,uz,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2199,ersu1241,ers,Lizu,NA,006E+0074+0073+02B0,ntsʰ,ntsʰ,FALSE,consonant,uz,0,-,-,-,-,+,"+,-",-,+,-,-,-,"+,-",-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,"+,-",-,+,-,-,-,-,-
2199,ersu1241,ers,Lizu,NA,0272+031F+0064+0291,ɲ̟dʑ,ɲ̟dʑ,FALSE,consonant,uz,0,-,-,-,-,+,"+,-,-","-,-,+","0,-,+",-,-,-,"+,-,-",-,-,0,0,+,+,"+,-,+","-,-,+","+,-,+",+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2199,ersu1241,ers,Lizu,NA,0272+031F+0074+0255+02B0,ɲ̟tɕʰ,ɲ̟tɕʰ,FALSE,consonant,uz,0,-,-,-,-,+,"+,-,-","-,-,+","0,-,+",-,-,-,"+,-,-",-,-,0,0,+,+,"+,-,+","-,-,+","+,-,+",+,-,+,-,0,0,0,"+,-,-",-,"-,-,+",-,-,-,-,-
2200,luxe1241,ltz,Luxembourgish,NA,00E6+02D0+026A,æːɪ,æːɪ,FALSE,vowel,uz,0,-,+,-,"+,-",-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-",+,-,-,-,-,+,-,-,-,0,-,-,0
2200,luxe1241,ltz,Luxembourgish,NA,00E6+02D0+028A,æːʊ,æːʊ,FALSE,vowel,uz,0,-,+,-,"+,-",-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-","+,-","-,+",-,-,-,+,-,-,-,0,-,-,0
2200,luxe1241,ltz,Luxembourgish,NA,0251+026A,ɑɪ,ɑɪ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+","+,-",-,-,-,+,-,-,-,0,-,-,0
2200,luxe1241,ltz,Luxembourgish,NA,025C+026A,ɜɪ,ɜɪ əɪ,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,"-,+",-,-,-,-,+,-,-,-,0,-,-,0
2201,besi1244,mhe,Mah Meri,NA,014B+030A,ŋ̊,ŋ̊ ʱŋ̊ ŋ̊ɡ ŋ̩̊,FALSE,consonant,uz,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
2201,besi1244,mhe,Mah Meri,NA,0272+030A,ɲ̊,ɲ̊ ʱɲ̊ ɲ̊dʑ ɲ̩̊,FALSE,consonant,uz,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2201,besi1244,mhe,Mah Meri,NA,0259+0320+0303,ə̠̃,ə̠̃ ə̠̃i,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,-,+,0,+,-,-,-,-,-,-,-,+,-,-,-,0,-,-,0
2202,mafe1237,mkv,Mavea,NA,006D+033C,m̼,m̼ m,FALSE,consonant,uz,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,+,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2202,mafe1237,mkv,Mavea,NA,0070+033C,p̼,p̼ p,FALSE,consonant,uz,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,+,0,0,0,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2202,mafe1237,mkv,Mavea,NA,0076+033C,v̼,v̼ ɸ β v f,FALSE,consonant,uz,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,+,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0064+031F+0291+031F,d̟ʑ̟,d̟ʑ̟ ɟ,FALSE,consonant,uz,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0064+031F+02D0+0291+031F,d̟ːʑ̟,d̟ːʑ̟,FALSE,consonant,uz,0,-,-,-,"+,-",+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0074+031F+0255+031F,t̟ɕ̟,t̟ɕ̟,FALSE,consonant,uz,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0074+031F+02D0+0255+031F,t̟ːɕ̟,t̟ːɕ̟,FALSE,consonant,uz,0,-,-,-,"+,-",+,-,"-,+","-,+",-,-,-,-,-,-,0,0,+,+,"-,+","-,+","-,+",+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0255+031F,ɕ̟,ɕ̟,FALSE,consonant,uz,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0255+031F+02D0,ɕ̟ː,ɕ̟ː,FALSE,consonant,uz,0,-,-,-,+,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,+,+,+,-,+,-,0,0,0,-,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0273+0261,ɳɡ,ɳɡ,FALSE,consonant,uz,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,"+,-",-,-,-,"-,+",+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,0273+0261+02B7,ɳɡʷ,ɳɡʷ,FALSE,consonant,uz,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,"-,+",+,-,"+,-",-,-,-,"-,+",+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
2203,nara1262,nrb,Nara,NA,02E6+02E6+02E8,˦˦˨,˦˦˨,FALSE,tone,uz,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,nara1262,nrb,Nara,NA,02E6+02E8+02E8,˦˨˨,˦˨˨,FALSE,tone,uz,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,nara1262,nrb,Nara,NA,02E8+02E6+02E6,˨˦˦,˨˦˦,FALSE,tone,uz,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,nara1262,nrb,Nara,NA,02E8+02E8+02E6,˨˨˦,˨˨˦,FALSE,tone,uz,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,nepa1254,npi,Nepali,NA,0064+0324+007A+0324+02D0,d̤z̤ː,d̤z̤ː,FALSE,consonant,uz,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,+,-,+,-,-,-,-,-
2206,port1283,por,Portuguese (European),NA,0061+0075+031C,au̜,au̜,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",0,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,0065+0075+031C,eu̜,eu̜,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",0,-,-,0,0,0,+,"-,+",-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,0069+0075+031C,iu̜,iu̜,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",0,-,-,0,0,0,+,+,-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,006F+0303+0069,õi,õi,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,"+,-",-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,0075+0303+0069,ũi,ũi,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,"+,-",-,"+,-",+,-,-,0,0,0,+,+,-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,0250+0303+0069,ɐ̃i,ɐ̃i,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,"+,-",-,"+,-",+,-,-,0,0,0,+,"-,+","+,-","-,+",-,+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,0250+0303+0075+031C,ɐ̃u̜,ɐ̃u̜,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,"+,-",-,+,+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,-,-,0
2206,port1283,por,Portuguese (European),NA,025B+0075+031C,ɛu̜,ɛu̜,FALSE,vowel,uz,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",0,-,-,0,0,0,+,"-,+",-,"+,-","-,+","-,+",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0061+026A+032F,aɪ̯,aɪ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+",-,-,-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0061+028A+032F,aʊ̯,aʊ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",-,-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0065+028A+032F,eʊ̯,eʊ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"+,-","-,+","+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0065+0303+026A+032F+0303,ẽɪ̯̃,ẽɪ̯̃,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,"-,+",-,+,-,"+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0069+028A+032F,iʊ̯,iʊ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,"+,-","-,+","+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,006F+026A+032F,oɪ̯,oɪ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-","+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,006F+028A+032F,oʊ̯,oʊ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,"+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,006F+0303+026A+032F+0303,õɪ̯̃,õɪ̯̃,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,+,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-","+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0075+026A+032F,uɪ̯,uɪ̯,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+","+,-","+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0075+028A+032F,uʊ̯,uʊ̯ u,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,"+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0075+0303+026A+032F+0303,ũɪ̯̃,ũɪ̯̃,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,+,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+","+,-","+,-",-,-,+,-,-,-,0,-,-,0
2207,port1283,por,Portuguese (Brazilian),NA,0250+0303+026A+032F+0303,ɐ̃ɪ̯̃,ɐ̃ɪ̯̃,FALSE,vowel,uz,0,-,"+,-",-,-,-,+,+,0,+,-,-,+,-,"+,-",+,-,-,0,0,0,+,"-,+","+,-","-,+",-,-,-,-,+,-,-,-,0,-,-,0
